model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,overall_accuracy_equality,1,64,0.12533299125500627,0.477509095730911
GaussianNB,overall_accuracy_equality,1,65,0.12343746207252804,0.48107668563708667
GaussianNB,overall_accuracy_equality,1,66,0.12362750907053233,0.47554587268767085
GaussianNB,overall_accuracy_equality,1,67,0.12476348157070832,0.47841859685895094
GaussianNB,overall_accuracy_equality,1,68,0.1349633261635304,0.4617854555614236
GaussianNB,overall_accuracy_equality,1,69,0.1218169467079449,0.48150463745037925
GaussianNB,overall_accuracy_equality,1,70,0.13362639288200878,0.4634530142395352
GaussianNB,overall_accuracy_equality,1,71,0.1389867233065652,0.45544807377701274
GaussianNB,overall_accuracy_equality,1,72,0.1252975331155956,0.4797029835645391
GaussianNB,overall_accuracy_equality,1,73,0.12602531050649016,0.48178505735827626
GaussianNB,overall_accuracy_equality,1,74,0.12606130831036533,0.4729107985205541
GaussianNB,overall_accuracy_equality,1,75,0.12370907891582039,0.47697232783001875
GaussianNB,overall_accuracy_equality,1,76,0.12398662023912804,0.4799236606211207
GaussianNB,overall_accuracy_equality,1,77,0.12435821870399469,0.48238937578907226
GaussianNB,overall_accuracy_equality,1,78,0.12371015074379146,0.48095870160181814
GaussianNB,overall_accuracy_equality,1,79,0.12672727649123802,0.47864048940634374
GaussianNB,overall_accuracy_equality,1,80,0.12385757639201539,0.47871669541777506
GaussianNB,overall_accuracy_equality,1,81,0.1235450205606407,0.4795054845137907
GaussianNB,overall_accuracy_equality,1,82,0.12984870687912287,0.46799528773429344
GaussianNB,overall_accuracy_equality,1,83,0.1327001528942359,0.46388237141910554
GaussianNB,overall_accuracy_equality,1,84,0.12487311448220456,0.48075515193943597
GaussianNB,overall_accuracy_equality,1,85,0.13051794828137686,0.46158345216266666
GaussianNB,overall_accuracy_equality,1,86,0.12290054853076202,0.480326315396326
GaussianNB,overall_accuracy_equality,1,87,0.13307758299187608,0.46309419396065177
GaussianNB,overall_accuracy_equality,1,88,0.12427757201812015,0.48097907065774903
GaussianNB,overall_accuracy_equality,1,89,0.12270872133499103,0.4775044763265262
GaussianNB,overall_accuracy_equality,1,90,0.1243346109493044,0.47621706658127394
GaussianNB,overall_accuracy_equality,1,91,0.12482051282051282,0.4748621099707333
GaussianNB,overall_accuracy_equality,1,92,0.12490384615384617,0.47965783643909293
GaussianNB,overall_accuracy_equality,1,93,0.12499699716219026,0.4801985885917249
GaussianNB,overall_accuracy_equality,1,94,0.14071527462866754,0.4541087869671572
GaussianNB,overall_accuracy_equality,1,95,0.1244511034461761,0.4759298247121465
GaussianNB,overall_accuracy_equality,1,96,0.12238378617338372,0.48083342251789407
GaussianNB,overall_accuracy_equality,1,97,0.12275158453506205,0.4819483476878227
GaussianNB,overall_accuracy_equality,1,98,0.0927959150251565,0.39296368013782224
GaussianNB,overall_accuracy_equality,1,99,0.15043298090890522,0.45333231696724646
GaussianNB,overall_accuracy_equality,1,100,0.1251318266193073,0.4770140031697293
