model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,overall_accuracy_equality,0,80,0.07644927536231885,0.3604828697686032
GaussianNB,overall_accuracy_equality,0,81,0.12388425164160458,0.34596769516055736
GaussianNB,overall_accuracy_equality,0,82,0.11928418803418805,0.4283993116655596
GaussianNB,overall_accuracy_equality,0,83,0.2097222222222222,0.3862546599989738
GaussianNB,overall_accuracy_equality,0,84,0.28065434565434566,0.3264992701105238
GaussianNB,overall_accuracy_equality,0,85,0.14184523809523808,0.32220977423376224
GaussianNB,overall_accuracy_equality,0,86,0.0869382067208154,0.48152220937955653
GaussianNB,overall_accuracy_equality,0,87,0.13905122655122654,0.3966429160017788
GaussianNB,overall_accuracy_equality,0,88,0.2400520916281786,0.36847989909772305
GaussianNB,overall_accuracy_equality,0,89,0.1656759906759907,0.35127191520404266
GaussianNB,overall_accuracy_equality,0,90,0.2809126984126984,0.25573562758821494
GaussianNB,overall_accuracy_equality,0,91,0.1359024966261808,0.39929194168529647
GaussianNB,overall_accuracy_equality,0,92,0.14193376068376068,0.3686719131748255
GaussianNB,overall_accuracy_equality,0,93,0.1449818631025725,0.37395677590373777
GaussianNB,overall_accuracy_equality,0,94,0.1311923583662714,0.3622465896172793
GaussianNB,overall_accuracy_equality,0,95,0.14998409400583315,0.29059336506176614
GaussianNB,overall_accuracy_equality,0,96,0.22771992500253374,0.4199987780784288
GaussianNB,overall_accuracy_equality,0,97,0.23531314699792963,0.349641331298545
GaussianNB,overall_accuracy_equality,0,98,0.2823232323232323,0.3576229775622488
GaussianNB,overall_accuracy_equality,0,99,0.10173418972332018,0.4175423556032394
GaussianNB,overall_accuracy_equality,0,100,0.11985893587724249,0.3230024193688944
GaussianNB,overall_accuracy_equality,1,1,0.23562779812779813,0.31358235988040983
GaussianNB,overall_accuracy_equality,1,2,0.15796657046657045,0.31991098977742405
GaussianNB,overall_accuracy_equality,1,3,0.082769314019314,0.25096704421479377
GaussianNB,overall_accuracy_equality,1,4,0.1165704115360866,0.33600025185026383
GaussianNB,overall_accuracy_equality,1,5,0.21754776021080371,0.3865845858650464
GaussianNB,overall_accuracy_equality,1,6,0.02430281071585419,0.32869080873795475
GaussianNB,overall_accuracy_equality,1,7,0.1448076923076923,0.3526267153912049
GaussianNB,overall_accuracy_equality,1,8,0.13218510290878713,0.45420703896226694
GaussianNB,overall_accuracy_equality,1,9,0.0941386512038686,0.2655410328919981
GaussianNB,overall_accuracy_equality,1,10,0.12404751046055393,0.2248299202612241
GaussianNB,overall_accuracy_equality,1,11,0.1033106386367256,0.3240620748674564
GaussianNB,overall_accuracy_equality,1,12,0.2638888888888889,0.36656809286133313
GaussianNB,overall_accuracy_equality,1,13,0.1529761904761905,0.3642413993725226
GaussianNB,overall_accuracy_equality,1,14,0.1505067396371744,0.3575356701494214
GaussianNB,overall_accuracy_equality,1,15,0.1203970345274693,0.4099690197853113
GaussianNB,overall_accuracy_equality,1,16,0.08043478260869566,0.4510089645233429
GaussianNB,overall_accuracy_equality,1,17,0.07226398601398604,0.26711203818543994
GaussianNB,overall_accuracy_equality,1,18,0.1904114906832298,0.35994346370585373
GaussianNB,overall_accuracy_equality,1,19,0.23360208631947763,0.35290290681332337
GaussianNB,overall_accuracy_equality,1,20,0.09180402930402931,0.2951167540227685
GaussianNB,overall_accuracy_equality,1,21,0.13644859431186662,0.3974780162603724
GaussianNB,overall_accuracy_equality,1,22,0.1448394660894661,0.3465153091841944
GaussianNB,overall_accuracy_equality,1,23,0.096815358554489,0.4335866606170599
GaussianNB,overall_accuracy_equality,1,24,0.11452020202020202,0.47353972761727503
GaussianNB,overall_accuracy_equality,1,25,0.12514568764568765,0.3374932543791842
GaussianNB,overall_accuracy_equality,1,26,0.07186813186813187,0.285318016146097
GaussianNB,overall_accuracy_equality,1,27,0.132614577451534,0.41718384090803073
GaussianNB,overall_accuracy_equality,1,28,0.15999396135265703,0.42920390849871237
GaussianNB,overall_accuracy_equality,1,29,0.13930860805860804,0.4642121898444202
GaussianNB,overall_accuracy_equality,1,30,0.08257340485601355,0.3197925451666982
GaussianNB,overall_accuracy_equality,1,31,0.203030303030303,0.2166149930451392
GaussianNB,overall_accuracy_equality,1,32,0.20345238095238094,0.42099283864430337
GaussianNB,overall_accuracy_equality,1,33,0.04608585858585856,0.49064075227387605
GaussianNB,overall_accuracy_equality,1,34,0.22025201893622948,0.4566331443920962
GaussianNB,overall_accuracy_equality,1,35,0.21098522853957632,0.40570828133039294
GaussianNB,overall_accuracy_equality,1,36,0.0775204867596172,0.42891572172300674
GaussianNB,overall_accuracy_equality,1,37,0.09879649336171076,0.31829890429564006
GaussianNB,overall_accuracy_equality,1,38,0.11695354607253922,0.37938482692491443
GaussianNB,overall_accuracy_equality,1,39,0.14542665667665672,0.4513086310987109
GaussianNB,overall_accuracy_equality,1,40,0.14057194616977225,0.4065857891856077
GaussianNB,overall_accuracy_equality,1,41,0.10474747474747473,0.24162830858426962
GaussianNB,overall_accuracy_equality,1,42,0.12611166007905142,0.3873754219072727
GaussianNB,overall_accuracy_equality,1,43,0.19437122926093514,0.31849887791331244
GaussianNB,overall_accuracy_equality,1,44,0.12689965228008707,0.34807987711213517
GaussianNB,overall_accuracy_equality,1,45,0.24136904761904762,0.3254170964105788
GaussianNB,overall_accuracy_equality,1,46,0.071139108476065,0.3786559693536438
GaussianNB,overall_accuracy_equality,1,47,0.20241545893719806,0.3665832926247322
GaussianNB,overall_accuracy_equality,1,48,0.04340728715728717,0.3532702543311358
GaussianNB,overall_accuracy_equality,1,49,0.12222222222222223,0.4339807712393573
GaussianNB,overall_accuracy_equality,1,50,0.16293258927698281,0.26396942731064027
GaussianNB,overall_accuracy_equality,1,51,0.2608427804079978,0.36049116500106226
GaussianNB,overall_accuracy_equality,1,52,0.14629940711462452,0.30449245303414385
GaussianNB,overall_accuracy_equality,1,53,0.12652503293807643,0.35049092727186504
GaussianNB,overall_accuracy_equality,1,54,0.09741994116994115,0.41823898119089264
GaussianNB,overall_accuracy_equality,1,55,0.15782467532467537,0.323191856452726
GaussianNB,overall_accuracy_equality,1,56,0.15656565656565655,0.45700639935132303
GaussianNB,overall_accuracy_equality,1,57,0.03940219137587561,0.4292655819261917
GaussianNB,overall_accuracy_equality,1,58,0.2180690045821625,0.4310568507456424
GaussianNB,overall_accuracy_equality,1,59,0.1600989526245281,0.3480496453900709
GaussianNB,overall_accuracy_equality,1,60,0.22294263707307183,0.32294693050831447
GaussianNB,overall_accuracy_equality,1,61,0.11127942106202973,0.396720453211743
GaussianNB,overall_accuracy_equality,1,62,0.12505175983436853,0.3079290537604417
GaussianNB,overall_accuracy_equality,1,63,0.15350591437547964,0.2582937720868328
GaussianNB,overall_accuracy_equality,1,64,0.11401835007098163,0.44444298744208
GaussianNB,overall_accuracy_equality,1,65,0.2835070972715966,0.44159938880096505
GaussianNB,overall_accuracy_equality,1,66,0.19027731326644368,0.3592197597686835
GaussianNB,overall_accuracy_equality,1,67,0.20163170163170166,0.30710741539565944
GaussianNB,overall_accuracy_equality,1,68,0.17803512912208566,0.3384326355340848
GaussianNB,overall_accuracy_equality,1,69,0.14248737373737375,0.21724848708599814
GaussianNB,overall_accuracy_equality,1,70,0.13687888198757767,0.42171229120902576
GaussianNB,overall_accuracy_equality,1,71,0.15183982683982686,0.4079949494228478
GaussianNB,overall_accuracy_equality,1,72,0.08686594202898551,0.3388935185515328
GaussianNB,overall_accuracy_equality,1,73,0.297979797979798,0.3914449025487256
GaussianNB,overall_accuracy_equality,1,74,0.2719398656898657,0.2782323122176904
GaussianNB,overall_accuracy_equality,1,75,0.16753767431399008,0.2605009392155686
GaussianNB,overall_accuracy_equality,1,76,0.03364847395167764,0.35610872295318174
GaussianNB,overall_accuracy_equality,1,77,0.26586580086580086,0.4284468256726888
GaussianNB,overall_accuracy_equality,1,78,0.08278091473743648,0.4475720021736505
GaussianNB,overall_accuracy_equality,1,79,0.08634834368530023,0.4391193439051245
GaussianNB,overall_accuracy_equality,1,80,0.1012388376518811,0.27606729152145376
GaussianNB,overall_accuracy_equality,1,81,0.1662638831756479,0.47383121052381494
GaussianNB,overall_accuracy_equality,1,82,0.13664529914529916,0.33302473594359505
GaussianNB,overall_accuracy_equality,1,83,0.2222222222222222,0.35600467955824433
GaussianNB,overall_accuracy_equality,1,84,0.16896353646353646,0.3459329522525717
GaussianNB,overall_accuracy_equality,1,85,0.03448412698412695,0.35153419076584
GaussianNB,overall_accuracy_equality,1,86,0.26826856718161063,0.47340631608382444
GaussianNB,overall_accuracy_equality,1,87,0.12864898989898993,0.3997600661516856
GaussianNB,overall_accuracy_equality,1,88,0.07424351011307537,0.37756870425379074
GaussianNB,overall_accuracy_equality,1,89,0.12031579531579534,0.3439778093405497
GaussianNB,overall_accuracy_equality,1,90,0.2638095238095238,0.23843501497555464
GaussianNB,overall_accuracy_equality,1,91,0.1296508097165992,0.4643575447796644
GaussianNB,overall_accuracy_equality,1,92,0.1735819735819736,0.3873035348292547
GaussianNB,overall_accuracy_equality,1,93,0.16752190886916285,0.4066349942339165
GaussianNB,overall_accuracy_equality,1,94,0.14492753623188406,0.34791791981548786
GaussianNB,overall_accuracy_equality,1,95,0.0969285947546817,0.22620268369858199
GaussianNB,overall_accuracy_equality,1,96,0.22608949021992503,0.36423498004058963
GaussianNB,overall_accuracy_equality,1,97,0.23969116632160106,0.30906033383498743
GaussianNB,overall_accuracy_equality,1,98,0.28005050505050505,0.355090239565394
GaussianNB,overall_accuracy_equality,1,99,0.08678853754940716,0.4029025036282109
GaussianNB,overall_accuracy_equality,1,100,0.036843095881997495,0.34081250724743495
GaussianNB,overall_accuracy_equality,2,1,0.17312779812779813,0.29830541340970207
GaussianNB,overall_accuracy_equality,2,2,0.15331289081289085,0.3949785745563734
GaussianNB,overall_accuracy_equality,2,3,0.16114232989232988,0.18868985256661824
GaussianNB,overall_accuracy_equality,2,4,0.15559818931386438,0.40475686160109364
GaussianNB,overall_accuracy_equality,2,5,0.19630270092226615,0.460081308103907
GaussianNB,overall_accuracy_equality,2,6,0.16697957839262184,0.26911212633063875
GaussianNB,overall_accuracy_equality,2,7,0.21257326007326,0.2991849243959479
GaussianNB,overall_accuracy_equality,2,8,0.1791427748664591,0.36142545150197297
GaussianNB,overall_accuracy_equality,2,9,0.11348977109846678,0.3825833135537856
GaussianNB,overall_accuracy_equality,2,10,0.15328457774109946,0.2667603421747068
GaussianNB,overall_accuracy_equality,2,11,0.14024857992249296,0.4296201541963256
GaussianNB,overall_accuracy_equality,2,12,0.13541666666666666,0.40336327170125347
GaussianNB,overall_accuracy_equality,2,13,0.140813492063492,0.3083164950768145
GaussianNB,overall_accuracy_equality,2,14,0.08328265936961593,0.4284136007191383
GaussianNB,overall_accuracy_equality,2,15,0.24863568396177094,0.42721109459154216
GaussianNB,overall_accuracy_equality,2,16,0.0724747474747475,0.5136114552310962
GaussianNB,overall_accuracy_equality,2,17,0.13826048951048953,0.34387550236888814
GaussianNB,overall_accuracy_equality,2,18,0.21213250517598348,0.332938964852998
GaussianNB,overall_accuracy_equality,2,19,0.3182632584806498,0.3570333892000892
GaussianNB,overall_accuracy_equality,2,20,0.15968406593406592,0.499942637625134
GaussianNB,overall_accuracy_equality,2,21,0.13629331480876106,0.3692475655778229
GaussianNB,overall_accuracy_equality,2,22,0.10095057720057718,0.3397547574376843
GaussianNB,overall_accuracy_equality,2,23,0.149703557312253,0.47230910267471965
GaussianNB,overall_accuracy_equality,2,24,0.12455808080808083,0.38826121518031353
GaussianNB,overall_accuracy_equality,2,25,0.0398976023976024,0.417233926804444
GaussianNB,overall_accuracy_equality,2,26,0.13633241758241757,0.28452577806649737
GaussianNB,overall_accuracy_equality,2,27,0.13626521425434468,0.47213506791836235
GaussianNB,overall_accuracy_equality,2,28,0.13245772946859904,0.3735235895990777
GaussianNB,overall_accuracy_equality,2,29,0.19310897435897434,0.4362227445968782
GaussianNB,overall_accuracy_equality,2,30,0.07483530961791834,0.3313816209629059
GaussianNB,overall_accuracy_equality,2,31,0.178030303030303,0.2350076359879621
GaussianNB,overall_accuracy_equality,2,32,0.15291666666666667,0.41132259353401407
GaussianNB,overall_accuracy_equality,2,33,0.09059343434343434,0.41049236130966293
GaussianNB,overall_accuracy_equality,2,34,0.13626392369813423,0.4599731769403115
GaussianNB,overall_accuracy_equality,2,35,0.19383547008547009,0.429283931171803
GaussianNB,overall_accuracy_equality,2,36,0.056893830806874324,0.3844165282392027
GaussianNB,overall_accuracy_equality,2,37,0.12075895119373381,0.3768690549136321
GaussianNB,overall_accuracy_equality,2,38,0.15347513851518424,0.3838651132152445
GaussianNB,overall_accuracy_equality,2,39,0.150232683982684,0.3377454187762817
GaussianNB,overall_accuracy_equality,2,40,0.26399068322981367,0.3373920119305066
GaussianNB,overall_accuracy_equality,2,41,0.05613636363636362,0.24905266658070996
GaussianNB,overall_accuracy_equality,2,42,0.0761116600790514,0.2933523596803755
GaussianNB,overall_accuracy_equality,2,43,0.1985115007541478,0.3360798135113998
GaussianNB,overall_accuracy_equality,2,44,0.12114800658278918,0.35600182306021444
GaussianNB,overall_accuracy_equality,2,45,0.1819047619047619,0.25097465942514485
GaussianNB,overall_accuracy_equality,2,46,0.09973100570926663,0.29683995364279225
GaussianNB,overall_accuracy_equality,2,47,0.20429692891649415,0.29671027776349085
GaussianNB,overall_accuracy_equality,2,48,0.07068903318903322,0.37031719899413085
GaussianNB,overall_accuracy_equality,2,49,0.11944444444444444,0.3401912068770412
GaussianNB,overall_accuracy_equality,2,50,0.10743282747001284,0.3239972891252215
GaussianNB,overall_accuracy_equality,2,51,0.2630166934514761,0.39240605861808353
GaussianNB,overall_accuracy_equality,2,52,0.07707015810276677,0.20718515659987227
GaussianNB,overall_accuracy_equality,2,53,0.17902503293807645,0.41364937773548294
GaussianNB,overall_accuracy_equality,2,54,0.09890803640803639,0.4265875728261795
GaussianNB,overall_accuracy_equality,2,55,0.10641774891774897,0.42536940300733045
GaussianNB,overall_accuracy_equality,2,56,0.132260101010101,0.45251760249644823
GaussianNB,overall_accuracy_equality,2,57,0.14529111239637554,0.27207687739084996
GaussianNB,overall_accuracy_equality,2,58,0.1402040454672034,0.38417654952262215
GaussianNB,overall_accuracy_equality,2,59,0.0999699336256242,0.32964391301910134
GaussianNB,overall_accuracy_equality,2,60,0.30661440009266094,0.30893779379835157
GaussianNB,overall_accuracy_equality,2,61,0.12020799249060116,0.3370192307692308
GaussianNB,overall_accuracy_equality,2,62,0.1518374741200828,0.3049264876929827
GaussianNB,overall_accuracy_equality,2,63,0.1734144478709696,0.34333149274906793
GaussianNB,overall_accuracy_equality,2,64,0.14110626215889374,0.44322659316302215
GaussianNB,overall_accuracy_equality,2,65,0.2836594049181834,0.3245392493081254
GaussianNB,overall_accuracy_equality,2,66,0.22948021181716832,0.24258805753052703
GaussianNB,overall_accuracy_equality,2,67,0.15617715617715616,0.324420202888787
GaussianNB,overall_accuracy_equality,2,68,0.2007624018493584,0.36080371743499484
GaussianNB,overall_accuracy_equality,2,69,0.2065656565656565,0.2552007489078427
GaussianNB,overall_accuracy_equality,2,70,0.16821514837819185,0.3316444680508044
GaussianNB,overall_accuracy_equality,2,71,0.14183982683982685,0.39451714815434885
GaussianNB,overall_accuracy_equality,2,72,0.0669713438735178,0.4073287218448509
GaussianNB,overall_accuracy_equality,2,73,0.30599747474747474,0.32357920003354157
GaussianNB,overall_accuracy_equality,2,74,0.17074938949938956,0.4488254757628981
GaussianNB,overall_accuracy_equality,2,75,0.11921671165092221,0.3406288031608956
GaussianNB,overall_accuracy_equality,2,76,0.09887032304080359,0.4600582945589887
GaussianNB,overall_accuracy_equality,2,77,0.18699675324675324,0.3732357961654844
GaussianNB,overall_accuracy_equality,2,78,0.137029926595144,0.34242055487741463
GaussianNB,overall_accuracy_equality,2,79,0.1753493788819876,0.29786926949605486
GaussianNB,overall_accuracy_equality,2,80,0.229100790513834,0.35758624130385586
GaussianNB,overall_accuracy_equality,2,81,0.10160642054024407,0.3835919819553886
GaussianNB,overall_accuracy_equality,2,82,0.14289529914529916,0.43600509656989933
GaussianNB,overall_accuracy_equality,2,83,0.23541666666666666,0.29633875428531925
GaussianNB,overall_accuracy_equality,2,84,0.15275474525474528,0.31612945862831787
GaussianNB,overall_accuracy_equality,2,85,0.07115079365079366,0.3938484919450055
GaussianNB,overall_accuracy_equality,2,86,0.05430907256994216,0.4097723166408522
GaussianNB,overall_accuracy_equality,2,87,0.21317640692640694,0.3050264128013962
GaussianNB,overall_accuracy_equality,2,88,0.09576524924351013,0.3465005099875412
GaussianNB,overall_accuracy_equality,2,89,0.1632034632034632,0.26769829773587867
GaussianNB,overall_accuracy_equality,2,90,0.3254960317460317,0.17605867360460134
GaussianNB,overall_accuracy_equality,2,91,0.08684547908232121,0.5249441511905835
GaussianNB,overall_accuracy_equality,2,92,0.18633449883449887,0.3413100361534195
GaussianNB,overall_accuracy_equality,2,93,0.19178674110024227,0.31617434111130877
GaussianNB,overall_accuracy_equality,2,94,0.07598814229249015,0.27690469003142815
GaussianNB,overall_accuracy_equality,2,95,0.10861527763701675,0.04306613539591389
GaussianNB,overall_accuracy_equality,2,96,0.2079950846255194,0.35575433086527825
GaussianNB,overall_accuracy_equality,2,97,0.21236628709454797,0.22303395950232016
GaussianNB,overall_accuracy_equality,2,98,0.342739898989899,0.2849306565654346
GaussianNB,overall_accuracy_equality,2,99,0.11934782608695654,0.27903770191194566
GaussianNB,overall_accuracy_equality,2,100,0.15492989720678507,0.471439113247035
GaussianNB,overall_accuracy_equality,3,1,0.16056166056166055,0.2825618220505823
GaussianNB,overall_accuracy_equality,3,2,0.22937109187109192,0.46039116038941397
GaussianNB,overall_accuracy_equality,3,3,0.19145854145854144,0.2847729869023321
GaussianNB,overall_accuracy_equality,3,4,0.2277177545312557,0.3532309571079578
GaussianNB,overall_accuracy_equality,3,5,0.15180610452349583,0.4137777491003965
GaussianNB,overall_accuracy_equality,3,6,0.1260128458498024,0.4267505851195448
GaussianNB,overall_accuracy_equality,3,7,0.19388278388278385,0.28219228652197215
GaussianNB,overall_accuracy_equality,3,8,0.1395646629199261,0.2963956311491309
GaussianNB,overall_accuracy_equality,3,9,0.11447791339095688,0.21506884796909956
GaussianNB,overall_accuracy_equality,3,10,0.10729596490466056,0.34797404048367103
GaussianNB,overall_accuracy_equality,3,11,0.12587659924616448,0.42957859639293083
GaussianNB,overall_accuracy_equality,3,12,0.17124999999999999,0.368234154843753
GaussianNB,overall_accuracy_equality,3,13,0.20658730158730157,0.382207755524769
GaussianNB,overall_accuracy_equality,3,14,0.12759816672860153,0.27213706459836895
GaussianNB,overall_accuracy_equality,3,15,0.16499179162222638,0.4157271091172466
GaussianNB,overall_accuracy_equality,3,16,0.1679402722880984,0.48212223627832584
GaussianNB,overall_accuracy_equality,3,17,0.12124125874125877,0.3527293469370184
GaussianNB,overall_accuracy_equality,3,18,0.23851535541752936,0.24757945925143743
GaussianNB,overall_accuracy_equality,3,19,0.289265806657111,0.36561482229882325
GaussianNB,overall_accuracy_equality,3,20,0.09985500610500608,0.4579267074082247
GaussianNB,overall_accuracy_equality,3,21,0.14004331480876103,0.3814004959302151
GaussianNB,overall_accuracy_equality,3,22,0.056443001443001406,0.38783168051460737
GaussianNB,overall_accuracy_equality,3,23,0.09668548842461885,0.39252233771920675
GaussianNB,overall_accuracy_equality,3,24,0.14728535353535355,0.3254564652710906
GaussianNB,overall_accuracy_equality,3,25,0.11174034299034297,0.3047257965107881
GaussianNB,overall_accuracy_equality,3,26,0.1555448717948718,0.23785966148983062
GaussianNB,overall_accuracy_equality,3,27,0.15522460631156285,0.5600282992544648
GaussianNB,overall_accuracy_equality,3,28,0.1805728088336784,0.3406021105489693
GaussianNB,overall_accuracy_equality,3,29,0.0666208791208791,0.4611332401687644
GaussianNB,overall_accuracy_equality,3,30,0.0807876905702993,0.4135914498890905
GaussianNB,overall_accuracy_equality,3,31,0.1579004329004329,0.2453766967791617
GaussianNB,overall_accuracy_equality,3,32,0.11720238095238097,0.31136598222248935
GaussianNB,overall_accuracy_equality,3,33,0.1003787878787879,0.32204418254403266
GaussianNB,overall_accuracy_equality,3,34,0.08209099136730716,0.34895631161835644
GaussianNB,overall_accuracy_equality,3,35,0.12853446674098845,0.29911297218728466
GaussianNB,overall_accuracy_equality,3,36,0.08843728735033082,0.3218790115532735
GaussianNB,overall_accuracy_equality,3,37,0.07776571254832124,0.30170812272463154
GaussianNB,overall_accuracy_equality,3,38,0.16478806757696915,0.3711544009001967
GaussianNB,overall_accuracy_equality,3,39,0.14446345321345322,0.2857154621345789
GaussianNB,overall_accuracy_equality,3,40,0.20626121463077984,0.339421187083821
GaussianNB,overall_accuracy_equality,3,41,0.09466450216450217,0.38380355753331385
GaussianNB,overall_accuracy_equality,3,42,0.09992588932806329,0.3649286973755501
GaussianNB,overall_accuracy_equality,3,43,0.1576461161387632,0.31949567080842256
GaussianNB,overall_accuracy_equality,3,44,0.12114800658278918,0.35600182306021444
GaussianNB,overall_accuracy_equality,3,45,0.1819047619047619,0.20324016748471335
GaussianNB,overall_accuracy_equality,3,46,0.14018555116381207,0.3728181866307365
GaussianNB,overall_accuracy_equality,3,47,0.13449879227053144,0.3160272333045709
GaussianNB,overall_accuracy_equality,3,48,0.07213203463203463,0.35661949434527507
