model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa,protected_column_selected_prop
GaussianNB,all_equality,1,61,0.09822685606247973,0.3422153038128161,0.0
GaussianNB,all_equality,1,62,0.14391070540473785,0.3227690879913844,0.0
GaussianNB,all_equality,1,63,0.1458387310408791,0.3421855230922881,0.0
GaussianNB,all_equality,1,64,0.1684501785217674,0.3572609695878093,0.0
GaussianNB,all_equality,1,65,0.1382075912707258,0.3555114535983608,0.25
GaussianNB,all_equality,1,66,0.14509742607528486,0.34393529672091405,0.0
GaussianNB,all_equality,1,67,0.13550803134603587,0.3418694252599489,0.0
GaussianNB,all_equality,1,68,0.14770698839383686,0.33699615792446297,0.0
GaussianNB,all_equality,1,69,0.16199420611107465,0.3617997778270924,0.0
GaussianNB,all_equality,1,70,0.13449551933401274,0.3141707022094599,0.25
GaussianNB,all_equality,1,71,0.08357400902331034,0.3566730047298986,0.0
GaussianNB,all_equality,1,72,0.12447376870122928,0.33184166572145857,0.0
GaussianNB,all_equality,1,73,0.1941881420110227,0.3421327178245188,0.25
GaussianNB,all_equality,1,74,0.19237054736261386,0.2807798658784797,0.0
GaussianNB,all_equality,1,75,0.13721390406229433,0.3556184499825876,0.0
GaussianNB,all_equality,1,76,0.13032047272363328,0.3445031419448076,0.0
GaussianNB,all_equality,1,77,0.1878842310792224,0.2944847307991421,0.0
GaussianNB,all_equality,1,78,0.17892985727438498,0.3360698772683837,0.0
GaussianNB,all_equality,1,79,0.1749631300480292,0.33496038108930404,0.25
GaussianNB,all_equality,1,80,0.13352240052734093,0.3292724780876539,0.0
GaussianNB,all_equality,1,81,0.12767523714667234,0.325827459453634,0.0
GaussianNB,all_equality,1,82,0.14766103792967966,0.33555758768252153,0.25
GaussianNB,all_equality,1,83,0.14992126652330245,0.3222533406468734,0.0
GaussianNB,all_equality,1,84,0.13054253836454746,0.329249888373538,0.75
GaussianNB,all_equality,1,85,0.1316111845984068,0.31790182496534075,0.25
GaussianNB,all_equality,1,86,0.12257041464633707,0.35291662295251003,0.25
GaussianNB,all_equality,1,87,0.15577278546673465,0.34813156630527875,0.5
GaussianNB,all_equality,1,88,0.10610998287351564,0.3758673386513624,0.0
GaussianNB,all_equality,1,89,0.17912452151169053,0.3131980947443866,0.0
GaussianNB,all_equality,1,90,0.1787482276628079,0.3323434873086887,0.0
GaussianNB,all_equality,1,91,0.12033192063154552,0.34428469811895834,0.0
GaussianNB,all_equality,1,92,0.15466360789482894,0.3263790165647312,0.25
GaussianNB,all_equality,1,93,0.13999538775811465,0.3440709087477299,0.0
GaussianNB,all_equality,1,94,0.15749952713328869,0.2883539933848038,0.0
GaussianNB,all_equality,1,95,0.1716732750303408,0.31778296205418755,0.0
GaussianNB,all_equality,1,96,0.1327377723871711,0.36075445245839904,0.0
GaussianNB,all_equality,1,97,0.13560513679171246,0.2822613510391021,0.25
GaussianNB,all_equality,1,98,0.13708031737150855,0.3151975470816746,0.25
GaussianNB,all_equality,1,99,0.1374552076644025,0.3526004447522624,0.0
GaussianNB,all_equality,1,100,0.13312444941758575,0.3593147275177233,0.25
GaussianNB,all_equality,2,1,0.1164383793493476,0.35999494193029524,0.0
GaussianNB,all_equality,2,2,0.1440645244294756,0.3748935848896951,0.0
GaussianNB,all_equality,2,3,0.09659325227651804,0.34019279661805224,0.0
GaussianNB,all_equality,2,4,0.12602825221780986,0.34102330472994397,0.25
GaussianNB,all_equality,2,5,0.11465467024053633,0.3644940157022113,0.0
GaussianNB,all_equality,2,6,0.1320341020764012,0.3418491441148513,0.0
GaussianNB,all_equality,2,7,0.13787270710838384,0.3225789430335334,0.25
GaussianNB,all_equality,2,8,0.12951603813916235,0.3808430077118783,0.0
GaussianNB,all_equality,2,9,0.15367830670477514,0.3742202434005638,0.0
GaussianNB,all_equality,2,10,0.12087630447811767,0.3276655999332445,0.25
GaussianNB,all_equality,2,11,0.11794155304507227,0.3143067295506852,0.0
GaussianNB,all_equality,2,12,0.15200159502246754,0.33178862373557194,0.0
GaussianNB,all_equality,2,13,0.1392765226506003,0.3266973228272385,0.0
GaussianNB,all_equality,2,14,0.13799084779771464,0.36579308484761175,0.5
GaussianNB,all_equality,2,15,0.17836159164359308,0.35429846692979355,0.25
GaussianNB,all_equality,2,16,0.15713455080871794,0.32037158301455604,0.0
GaussianNB,all_equality,2,17,0.13599122430585822,0.3287596053538232,0.0
GaussianNB,all_equality,2,18,0.1258726627056412,0.3234776924142692,0.0
GaussianNB,all_equality,2,19,0.09490642952885422,0.3290277332274676,0.0
GaussianNB,all_equality,2,20,0.11041349577482044,0.30111034995811325,0.25
GaussianNB,all_equality,2,21,0.1375683464993589,0.3337298882337267,0.0
GaussianNB,all_equality,2,22,0.10630476615106192,0.3271155883583087,0.25
GaussianNB,all_equality,2,23,0.1181422290095699,0.3274768842525609,0.0
GaussianNB,all_equality,2,24,0.11046026689219404,0.3676839467871504,0.0
GaussianNB,all_equality,2,25,0.14255221736724333,0.3824131615241604,0.0
GaussianNB,all_equality,2,26,0.1153789923480974,0.32363555060335336,0.25
GaussianNB,all_equality,2,27,0.17556732982781953,0.2918750158098109,0.0
GaussianNB,all_equality,2,28,0.12031224555450215,0.3267891427309779,0.0
GaussianNB,all_equality,2,29,0.14869474372892175,0.33824966508445864,0.0
GaussianNB,all_equality,2,30,0.1347787139464856,0.2848020183906367,0.0
GaussianNB,all_equality,2,31,0.10739399833271808,0.33396788086950785,0.25
GaussianNB,all_equality,2,32,0.11680399691440865,0.35513496373934283,0.0
GaussianNB,all_equality,2,33,0.10781619717874744,0.30049564557533304,0.5
GaussianNB,all_equality,2,34,0.11573142317437847,0.3363394834163467,0.25
GaussianNB,all_equality,2,35,0.1283005696682114,0.30302907443145577,0.25
GaussianNB,all_equality,2,36,0.09514617528884158,0.3351392971288564,0.0
GaussianNB,all_equality,2,37,0.14904804970185048,0.2587059266372779,0.0
GaussianNB,all_equality,2,38,0.14026584853269164,0.368014913779516,0.5
GaussianNB,all_equality,2,39,0.10313466289181653,0.3361337539101508,0.0
GaussianNB,all_equality,2,40,0.12055234189637648,0.3191984644218229,0.25
GaussianNB,all_equality,2,41,0.1673017454384002,0.33047157704848473,0.0
GaussianNB,all_equality,2,42,0.14413478429158685,0.2997342291086732,0.5
GaussianNB,all_equality,2,43,0.1493155608671393,0.3417412097418981,0.25
GaussianNB,all_equality,2,44,0.15442323796724006,0.34464066694821155,0.25
GaussianNB,all_equality,2,45,0.12406143947201492,0.3682655211448795,0.25
GaussianNB,all_equality,2,46,0.17003457612740333,0.3337807050745256,0.25
GaussianNB,all_equality,2,47,0.14349473669715954,0.33287006411454806,0.25
GaussianNB,all_equality,2,48,0.11966770160796004,0.30961224856280345,0.25
GaussianNB,all_equality,2,49,0.14775087565517514,0.360960845699488,0.0
GaussianNB,all_equality,2,50,0.1753740308700607,0.3248752878171641,0.0
GaussianNB,all_equality,2,51,0.12942267696692142,0.27380370669849496,0.0
GaussianNB,all_equality,2,52,0.09462368921687288,0.3518456312931044,0.5
GaussianNB,all_equality,2,53,0.14420104874090792,0.3654841134853257,0.0
GaussianNB,all_equality,2,54,0.1682673282766346,0.3382369952122258,0.25
GaussianNB,all_equality,2,55,0.13634035276373233,0.34479899345325105,0.0
GaussianNB,all_equality,2,56,0.15860978242112908,0.3252327117702907,0.0
GaussianNB,all_equality,2,57,0.12597053699068314,0.3333644935453959,0.0
GaussianNB,all_equality,2,58,0.11606924863841073,0.3331860454003455,0.25
GaussianNB,all_equality,2,59,0.11546751492920405,0.34588655398706825,0.0
GaussianNB,all_equality,2,60,0.10674927512253413,0.3346172609395585,0.0
GaussianNB,all_equality,2,61,0.10083204273296896,0.32644724167557804,0.0
GaussianNB,all_equality,2,62,0.10113441656350887,0.3211546578845145,0.0
GaussianNB,all_equality,2,63,0.1260648067581814,0.3323188824686889,0.25
GaussianNB,all_equality,2,64,0.13668288973770953,0.3182234763734937,0.25
GaussianNB,all_equality,2,65,0.13230603889463075,0.3869230857458587,0.25
GaussianNB,all_equality,2,66,0.14188166616154999,0.3654699067737814,0.5
GaussianNB,all_equality,2,67,0.15510361775240575,0.36478700590282703,0.0
GaussianNB,all_equality,2,68,0.16411390248458674,0.34054808427317873,0.0
GaussianNB,all_equality,2,69,0.1890258846114605,0.34183480903271923,0.0
GaussianNB,all_equality,2,70,0.14736831687665936,0.3022143564757049,0.25
GaussianNB,all_equality,2,71,0.1563876187291236,0.3359300902191783,0.0
GaussianNB,all_equality,2,72,0.1322820190636061,0.2915903313037701,0.0
GaussianNB,all_equality,2,73,0.1569960393585637,0.3465366518398353,0.0
GaussianNB,all_equality,2,74,0.16610754326045496,0.3661569120452273,0.0
GaussianNB,all_equality,2,75,0.1717008154769205,0.3597127312227407,0.0
GaussianNB,all_equality,2,76,0.1201038660556254,0.33945242931901803,0.5
GaussianNB,all_equality,2,77,0.16225974977991756,0.3578931133199885,0.25
GaussianNB,all_equality,2,78,0.12151520115518365,0.3581914652718469,0.0
GaussianNB,all_equality,2,79,0.15609285427164865,0.3458013863047407,0.25
GaussianNB,all_equality,2,80,0.1371052610055069,0.3890101632143481,0.0
GaussianNB,all_equality,2,81,0.09566968786787636,0.2961558690751249,0.0
GaussianNB,all_equality,2,82,0.11364743525695692,0.3572679441682972,0.0
GaussianNB,all_equality,2,83,0.10425986348225348,0.3397771469108953,0.0
GaussianNB,all_equality,2,84,0.13007676297991025,0.32082488395128395,0.5
GaussianNB,all_equality,2,85,0.1069251020982898,0.2617033971146009,0.25
GaussianNB,all_equality,2,86,0.1093521101585734,0.3625718163888548,0.0
GaussianNB,all_equality,2,87,0.1538755540341363,0.34299992618286523,0.5
GaussianNB,all_equality,2,88,0.12946702740617286,0.3237350511492704,0.25
GaussianNB,all_equality,2,89,0.14317151570691988,0.31965098943387554,0.25
GaussianNB,all_equality,2,90,0.17776803874033897,0.31485344520520475,0.0
GaussianNB,all_equality,2,91,0.14320824285853226,0.32885537191879954,0.25
GaussianNB,all_equality,2,92,0.11641605563990835,0.3402020275955008,0.25
GaussianNB,all_equality,2,93,0.15935215047905513,0.3358958305107623,0.0
GaussianNB,all_equality,2,94,0.1423936641877235,0.3269240922843662,0.25
GaussianNB,all_equality,2,95,0.12521356534666872,0.35081158912612964,0.25
GaussianNB,all_equality,2,96,0.14519381150292393,0.3600563509784699,0.0
GaussianNB,all_equality,2,97,0.13135589150891508,0.32598461227284004,0.0
GaussianNB,all_equality,2,98,0.1338595622125139,0.3173143772856614,0.0
GaussianNB,all_equality,2,99,0.1257920567931427,0.3819175491315524,0.0
GaussianNB,all_equality,2,100,0.1639174915164444,0.3501218695473667,0.0
GaussianNB,all_equality,3,1,0.11629410847239932,0.3498220454136585,0.0
GaussianNB,all_equality,3,2,0.10305429047291643,0.3679239938761501,0.25
GaussianNB,all_equality,3,3,0.1225958649684982,0.3145304912918477,0.0
GaussianNB,all_equality,3,4,0.11935327510648056,0.34038376752535393,0.25
GaussianNB,all_equality,3,5,0.10078896959129124,0.3410877735344172,0.25
GaussianNB,all_equality,3,6,0.14934894125614154,0.32047886047341256,0.0
GaussianNB,all_equality,3,7,0.14775911113285786,0.31776333087898234,0.25
GaussianNB,all_equality,3,8,0.11344402516992907,0.35928514628694025,0.0
GaussianNB,all_equality,3,9,0.19189603554085333,0.3534800539810595,0.25
GaussianNB,all_equality,3,10,0.1094785580825993,0.3377305953231786,0.0
GaussianNB,all_equality,3,11,0.12156854690125607,0.3233024170123894,0.0
GaussianNB,all_equality,3,12,0.12882604102703246,0.3229753699424338,0.0
GaussianNB,all_equality,3,13,0.14819135305072764,0.32198139292300043,0.25
GaussianNB,all_equality,3,14,0.18891162112309,0.2719676857248408,0.5
GaussianNB,all_equality,3,15,0.1216895238777341,0.3305724212810898,0.0
GaussianNB,all_equality,3,16,0.10833473680929932,0.3649564768920783,0.25
GaussianNB,all_equality,3,17,0.15422720029903228,0.3767530394961066,0.0
GaussianNB,all_equality,3,18,0.1422322532778167,0.33008007331750205,0.0
GaussianNB,all_equality,3,19,0.1237486837214182,0.3355261633305886,0.0
GaussianNB,all_equality,3,20,0.11929570705009845,0.28148327236521303,0.25
GaussianNB,all_equality,3,21,0.1271519286384828,0.3535414767244006,0.0
GaussianNB,all_equality,3,22,0.11952896571598325,0.3100186874603956,0.25
GaussianNB,all_equality,3,23,0.0972822770796789,0.2531645564019349,0.0
GaussianNB,all_equality,3,24,0.1513251029816033,0.3433929234777097,0.0
GaussianNB,all_equality,3,25,0.14834799758918812,0.31654098296775623,0.0
GaussianNB,all_equality,3,26,0.1036290111174966,0.29216072554284445,0.25
GaussianNB,all_equality,3,27,0.1569012734553237,0.31476314001033,0.0
GaussianNB,all_equality,3,28,0.1050234484064244,0.3480252579107705,0.0
GaussianNB,all_equality,3,29,0.17355201561614236,0.3229032519888143,0.0
GaussianNB,all_equality,3,30,0.15254550140194578,0.34828556408447386,0.0
GaussianNB,all_equality,3,31,0.1705244673404688,0.3682374328247219,0.0
GaussianNB,all_equality,3,32,0.11154147056859126,0.3129457388356527,0.25
GaussianNB,all_equality,3,33,0.09803135714317834,0.2816664673605147,0.0
GaussianNB,all_equality,3,34,0.12898170844330809,0.2944119265189327,0.25
GaussianNB,all_equality,3,35,0.17057950549423054,0.33000664321387685,0.0
GaussianNB,all_equality,3,36,0.15007597981713816,0.32223701357815643,0.25
GaussianNB,all_equality,3,37,0.14204610269506698,0.3218643816189358,0.25
GaussianNB,all_equality,3,38,0.13181603568432304,0.3581898774976393,0.25
GaussianNB,all_equality,3,39,0.10848200934150776,0.3050723962197022,0.0
GaussianNB,all_equality,3,40,0.1687628700722968,0.27920471217339043,0.0
GaussianNB,all_equality,3,41,0.13498919551982355,0.3367434362646976,0.0
GaussianNB,all_equality,3,42,0.1513576056253968,0.3128521985644654,0.25
GaussianNB,all_equality,3,43,0.11950585177067405,0.3433071483136577,0.0
GaussianNB,all_equality,3,44,0.1494519717333339,0.3762195378323633,0.0
GaussianNB,all_equality,3,45,0.11163279893700892,0.3230285296175691,0.25
GaussianNB,all_equality,3,46,0.14479591474618658,0.2994199148673705,0.0
GaussianNB,all_equality,3,47,0.14472071183102495,0.3052962371513699,0.25
GaussianNB,all_equality,3,48,0.10711468660423636,0.3207612164572053,0.25
GaussianNB,all_equality,3,49,0.1139353340545745,0.3173285287457925,0.25
GaussianNB,all_equality,3,50,0.15933990834228115,0.3077288437191362,0.0
GaussianNB,all_equality,3,51,0.13544653753743796,0.33373761110749395,0.0
GaussianNB,all_equality,3,52,0.1279657933873063,0.31413084475599484,0.25
GaussianNB,all_equality,3,53,0.17131092329316192,0.3498044947696843,0.25
GaussianNB,all_equality,3,54,0.1447212841203911,0.3971475640925513,0.0
GaussianNB,all_equality,3,55,0.12044869280694542,0.3233376133153531,0.0
GaussianNB,all_equality,3,56,0.10688692853934688,0.33762982195729474,0.0
GaussianNB,all_equality,3,57,0.11173747196719876,0.3085882215296062,0.25
GaussianNB,all_equality,3,58,0.12193312596721632,0.28147708876187016,0.25
GaussianNB,all_equality,3,59,0.10224792219922382,0.32471760574238795,0.25
GaussianNB,all_equality,3,60,0.12654009253517098,0.2549135585387061,0.0
GaussianNB,all_equality,3,61,0.14906701097971167,0.3260313221181781,0.25
GaussianNB,all_equality,3,62,0.1127826020725188,0.3361696725063148,0.0
GaussianNB,all_equality,3,63,0.1071033604364434,0.3184253522105478,0.0
GaussianNB,all_equality,3,64,0.14211933856059353,0.28689061118988696,0.0
GaussianNB,all_equality,3,65,0.1311404155487518,0.3440802405535792,0.0
GaussianNB,all_equality,3,66,0.1541997270120482,0.3128484643728984,0.25
GaussianNB,all_equality,3,67,0.12450690390792303,0.28795146325958176,0.5
GaussianNB,all_equality,3,68,0.1435579137454639,0.32038557174701765,0.0
GaussianNB,all_equality,3,69,0.14829339709724887,0.30395957966622783,0.0
GaussianNB,all_equality,3,70,0.13705525859412102,0.2670819768269805,0.0
GaussianNB,all_equality,3,71,0.14710605796458942,0.3351349557987785,0.25
GaussianNB,all_equality,3,72,0.1428590209563014,0.33540083538415544,0.0
GaussianNB,all_equality,3,73,0.1534995580440797,0.35332598644762336,0.0
GaussianNB,all_equality,3,74,0.13957834447867531,0.3292254695621122,0.0
GaussianNB,all_equality,3,75,0.13025595171514698,0.3078364522681297,0.25
GaussianNB,all_equality,3,76,0.11012011906026103,0.3230255720752758,0.25
GaussianNB,all_equality,3,77,0.16424578719270147,0.2589857104404677,0.25
GaussianNB,all_equality,3,78,0.15804936832607425,0.3340913919531452,0.0
GaussianNB,all_equality,3,79,0.13466687089490678,0.3443546076418665,0.0
GaussianNB,all_equality,3,80,0.13052538621429627,0.30954104401955285,0.0
GaussianNB,all_equality,3,81,0.10890338835845767,0.2784816567122018,0.25
GaussianNB,all_equality,3,82,0.15774134768769688,0.3433026874812365,0.0
GaussianNB,all_equality,3,83,0.10762733285204452,0.3026919660952249,0.0
GaussianNB,all_equality,3,84,0.14552051499218024,0.3359258020948488,0.25
GaussianNB,all_equality,3,85,0.09425131145195367,0.3116344485415311,0.25
GaussianNB,all_equality,3,86,0.1265372747408823,0.3427311697398724,0.0
GaussianNB,all_equality,3,87,0.1524052401804213,0.3687478863277517,0.25
GaussianNB,all_equality,3,88,0.10843864596359022,0.3649274846185807,0.0
GaussianNB,all_equality,3,89,0.1686908419888845,0.34555804941665635,0.0
GaussianNB,all_equality,3,90,0.16002303609443191,0.32932999163814425,0.25
GaussianNB,all_equality,3,91,0.10621267386280303,0.2680064550216001,0.0
GaussianNB,all_equality,3,92,0.14370267102664994,0.29180488935870363,0.5
GaussianNB,all_equality,3,93,0.13339505812855615,0.3410358993826725,0.0
GaussianNB,all_equality,3,94,0.13805146495308696,0.29881103009982424,0.5
GaussianNB,all_equality,3,95,0.11112714980465588,0.3145530322638074,0.0
GaussianNB,all_equality,3,96,0.11056223316517527,0.3851578491885063,0.0
GaussianNB,all_equality,3,97,0.1557078574993283,0.22895952268001815,0.0
GaussianNB,all_equality,3,98,0.1748856209466122,0.31526587218330965,0.0
GaussianNB,all_equality,3,99,0.14210850500168803,0.3606273587682314,0.25
GaussianNB,all_equality,3,100,0.14393980347154794,0.34794261106751784,0.25
GaussianNB,all_equality,4,1,0.11427796874112316,0.3232386604580582,0.0
GaussianNB,all_equality,4,2,0.10606335557017472,0.30392154634269697,0.25
GaussianNB,all_equality,4,3,0.1057326819608986,0.2590393880759891,0.25
GaussianNB,all_equality,4,4,0.08552905725835752,0.26539865749906383,0.0
GaussianNB,all_equality,4,5,0.1179133188949173,0.3145269663279333,0.25
GaussianNB,all_equality,4,6,0.11640918447579215,0.2681160758202916,0.0
GaussianNB,all_equality,4,7,0.1120422071954886,0.2410061411058924,0.0
GaussianNB,all_equality,4,8,0.12579263954176947,0.2464202437356945,0.0
GaussianNB,all_equality,4,9,0.14910581728251532,0.3109009563827719,0.25
GaussianNB,all_equality,4,10,0.13453977560336094,0.3230024594737157,0.25
GaussianNB,all_equality,4,11,0.12646521558120105,0.3059298301446317,0.0
GaussianNB,all_equality,4,12,0.1470724578331809,0.2942271840803877,0.0
GaussianNB,all_equality,4,13,0.1456531494788845,0.3431985670769969,0.25
GaussianNB,all_equality,4,14,0.10400812904024268,0.2854774615457469,0.25
GaussianNB,all_equality,4,15,0.14016225309926367,0.348005687387126,0.0
GaussianNB,all_equality,4,16,0.15719947589555888,0.3521724024164549,0.0
GaussianNB,all_equality,4,17,0.095352691735289,0.3308119334646288,0.0
GaussianNB,all_equality,4,18,0.19931683082117835,0.28946494067941403,0.0
GaussianNB,all_equality,4,19,0.11404778370835565,0.2594830183078503,0.0
GaussianNB,all_equality,4,20,0.115218587908911,0.30368322369428,0.0
GaussianNB,all_equality,4,21,0.11784475422486007,0.32051865360569765,0.25
GaussianNB,all_equality,4,22,0.13532229733914442,0.3236733246013557,0.5
GaussianNB,all_equality,4,23,0.1482011074846177,0.27449395348679434,0.0
GaussianNB,all_equality,4,24,0.11837848553801635,0.30091282625328925,0.25
GaussianNB,all_equality,4,25,0.15168505095112714,0.3207620639341854,0.0
GaussianNB,all_equality,4,26,0.1025203645382406,0.28192393040301694,0.25
GaussianNB,all_equality,4,27,0.1356614452807503,0.28714921715486635,0.0
GaussianNB,all_equality,4,28,0.10609168750119033,0.3407167159834689,0.0
GaussianNB,all_equality,4,29,0.16103887316364715,0.32294195275584314,0.0
GaussianNB,all_equality,4,30,0.17375697817979038,0.2876000141947658,0.0
GaussianNB,all_equality,4,31,0.11542353740441065,0.3330382255597952,0.0
GaussianNB,all_equality,4,32,0.09906197106463123,0.2925380301472996,0.0
GaussianNB,all_equality,4,33,0.11889540121558348,0.2694184802268346,0.0
GaussianNB,all_equality,4,34,0.1203979507757608,0.3152799787846325,0.25
GaussianNB,all_equality,4,35,0.12856640296159447,0.3259466621394344,0.25
GaussianNB,all_equality,4,36,0.10876231600995603,0.324303979607264,0.25
GaussianNB,all_equality,4,37,0.1375043933300074,0.3195444643512402,0.25
GaussianNB,all_equality,4,38,0.11218402123724318,0.29099138462619045,0.0
GaussianNB,all_equality,4,39,0.1250545022424517,0.2834793296406871,0.0
GaussianNB,all_equality,4,40,0.1278220308154888,0.2993055085865183,0.0
GaussianNB,all_equality,4,41,0.11895546324465728,0.3360084307705655,0.0
GaussianNB,all_equality,4,42,0.1225120080331902,0.3329015139133258,0.25
GaussianNB,all_equality,4,43,0.11913881573509552,0.3281364385167431,0.0
GaussianNB,all_equality,4,44,0.14373762438255255,0.3006110492678551,0.5
GaussianNB,all_equality,4,45,0.11209630678988898,0.3576743346882,0.25
GaussianNB,all_equality,4,46,0.15888747984820556,0.2644492806530024,0.0
GaussianNB,all_equality,4,47,0.1369577095553983,0.3247918794435537,0.0
GaussianNB,all_equality,4,48,0.10507644911951357,0.3179897573946826,0.25
GaussianNB,all_equality,4,49,0.12940868408669098,0.3052679937644007,0.0
GaussianNB,all_equality,4,50,0.1460836671256286,0.2936100355351323,0.0
GaussianNB,all_equality,4,51,0.13046361505309848,0.3150857471982849,0.25
GaussianNB,all_equality,4,52,0.09570100015848912,0.24687780877622376,0.0
GaussianNB,all_equality,4,53,0.11063732379796894,0.34127996615010503,0.25
GaussianNB,all_equality,4,54,0.15039175759501092,0.3445121386331592,0.0
GaussianNB,all_equality,4,55,0.09529756443919836,0.3216768512105108,0.0
GaussianNB,all_equality,4,56,0.12675259823864413,0.34063030830341495,0.25
GaussianNB,all_equality,4,57,0.12823382316660145,0.3382845922921948,0.25
GaussianNB,all_equality,4,58,0.13879933883069828,0.25283341657505953,0.25
GaussianNB,all_equality,4,59,0.11210282419289108,0.3412051169679422,0.0
GaussianNB,all_equality,4,60,0.11749251198544218,0.275856949169702,0.0
GaussianNB,all_equality,4,61,0.15648132398235973,0.3376104434326338,0.0
GaussianNB,all_equality,4,62,0.11790712402942854,0.3453802034541255,0.0
GaussianNB,all_equality,4,63,0.13364925663125055,0.3231978598381153,0.0
GaussianNB,all_equality,4,64,0.14230435890541834,0.25548447424152443,0.0
GaussianNB,all_equality,4,65,0.1645554754872365,0.332914431871052,0.0
GaussianNB,all_equality,4,66,0.13152702016524528,0.27579992046308066,0.5
GaussianNB,all_equality,4,67,0.12755672716108124,0.27715032275027,0.25
GaussianNB,all_equality,4,68,0.14340808443543596,0.2689122999134973,0.25
GaussianNB,all_equality,4,69,0.13923770381737885,0.3420314040862348,0.0
GaussianNB,all_equality,4,70,0.1618463163174469,0.2388986074327551,0.0
GaussianNB,all_equality,4,71,0.14688389814937364,0.3279315063991579,0.0
GaussianNB,all_equality,4,72,0.13649829652402404,0.33497896441717345,0.0
GaussianNB,all_equality,4,73,0.14395554554879647,0.33658060287556457,0.25
GaussianNB,all_equality,4,74,0.1520425906565866,0.3079658186745942,0.0
GaussianNB,all_equality,4,75,0.14236774842704494,0.3434857295628249,0.0
GaussianNB,all_equality,4,76,0.16905226997484196,0.34223508217145565,0.25
GaussianNB,all_equality,4,77,0.1458155158429664,0.33555882127332665,0.25
GaussianNB,all_equality,4,78,0.10501796152329916,0.3303275141002361,0.25
GaussianNB,all_equality,4,79,0.16682809182196515,0.3407838107851626,0.0
GaussianNB,all_equality,4,80,0.12302639447475165,0.376398183131536,0.0
GaussianNB,all_equality,4,81,0.1102310943622394,0.3067491053494692,0.25
GaussianNB,all_equality,4,82,0.11742335061177342,0.33276952074445154,0.0
GaussianNB,all_equality,4,83,0.09574433667304563,0.34414920984839104,0.25
GaussianNB,all_equality,4,84,0.11321065012886465,0.2762093994847452,0.0
GaussianNB,all_equality,4,85,0.11092138782715306,0.3014087515243874,0.25
GaussianNB,all_equality,4,86,0.14099225374964808,0.3074181414141521,0.0
GaussianNB,all_equality,4,87,0.16271176603307855,0.3056918476179509,0.0
GaussianNB,all_equality,4,88,0.12460133054962995,0.3648856348183668,0.0
GaussianNB,all_equality,4,89,0.1922045554028417,0.3181550862574773,0.0
GaussianNB,all_equality,4,90,0.15636415874776718,0.2854864138018963,0.0
GaussianNB,all_equality,4,91,0.10133882129112136,0.2434928967954429,0.25
GaussianNB,all_equality,4,92,0.13171066754290686,0.30053440927929304,0.0
GaussianNB,all_equality,4,93,0.1530374051954002,0.3452268061378829,0.0
GaussianNB,all_equality,4,94,0.12822735015765732,0.3406816803695171,0.25
GaussianNB,all_equality,4,95,0.126508713667545,0.3276078184479725,0.0
GaussianNB,all_equality,4,96,0.11110257219009066,0.3229294067494013,0.0
GaussianNB,all_equality,4,97,0.14869508309379714,0.3225187915998465,0.0
GaussianNB,all_equality,4,98,0.16672385203407286,0.2927707141093468,0.0
GaussianNB,all_equality,4,99,0.14889936065139672,0.27574441072406963,0.25
GaussianNB,all_equality,4,100,0.1109271091103862,0.29696348634782843,0.25
LogisticRegression,overall_accuracy_equality,0,1,0.055669196643791635,0.3832345399434772,0.75
LogisticRegression,overall_accuracy_equality,0,2,0.06994211494188476,0.35828003576759065,0.25
LogisticRegression,overall_accuracy_equality,0,3,0.05127640915954382,0.39109041065199934,0.25
LogisticRegression,overall_accuracy_equality,0,4,0.05849553130453825,0.410602830151738,0.25
LogisticRegression,overall_accuracy_equality,0,5,0.05665025115217026,0.3937306957004171,0.25
LogisticRegression,overall_accuracy_equality,0,6,0.0844075750869325,0.3781018307866113,0.25
LogisticRegression,overall_accuracy_equality,0,7,0.046563868189338886,0.35132865187165685,0.0
LogisticRegression,overall_accuracy_equality,0,8,0.035869016968242934,0.3913830725711671,0.5
LogisticRegression,overall_accuracy_equality,0,9,0.0737932281066686,0.3438569200342422,0.5
LogisticRegression,overall_accuracy_equality,0,10,0.0405029701111381,0.3837433193832213,0.75
LogisticRegression,overall_accuracy_equality,0,11,0.08155369065718643,0.3468312968684055,0.5
LogisticRegression,overall_accuracy_equality,0,12,0.06924354603561594,0.3816603538810313,0.75
LogisticRegression,overall_accuracy_equality,0,13,0.03982999162865153,0.35948836474761064,0.0
LogisticRegression,overall_accuracy_equality,0,14,0.05255742478698613,0.3653284614090901,0.5
LogisticRegression,overall_accuracy_equality,0,15,0.03555069616472245,0.3597638830072821,1.0
LogisticRegression,overall_accuracy_equality,0,16,0.041367607311508486,0.3975179996530457,0.75
LogisticRegression,overall_accuracy_equality,0,17,0.08734459984459983,0.3874919121260612,0.75
LogisticRegression,overall_accuracy_equality,0,18,0.053383301245953835,0.4052391860904646,0.75
LogisticRegression,overall_accuracy_equality,0,19,0.06892847942665778,0.35174283417632635,0.75
LogisticRegression,overall_accuracy_equality,0,20,0.0597642317099609,0.3870065085456182,0.5
LogisticRegression,overall_accuracy_equality,0,21,0.044476379607670535,0.427367590198669,0.75
LogisticRegression,overall_accuracy_equality,0,22,0.019089749430503625,0.38813800237807095,0.25
LogisticRegression,overall_accuracy_equality,0,23,0.047103146634194654,0.3900469052637657,0.75
