model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,1,40,0.12592540363801608,0.621223966222317,0.5
GaussianNB,overall_accuracy_equality,1,41,0.10049978769568678,0.6429848643691837,0.25
GaussianNB,overall_accuracy_equality,1,42,0.15915045200475048,0.6143604287108475,0.25
GaussianNB,overall_accuracy_equality,1,43,0.07051711581497093,0.5798286718361012,0.5
GaussianNB,overall_accuracy_equality,1,44,0.09496442458476127,0.6208838348718734,0.0
GaussianNB,overall_accuracy_equality,1,45,0.16634939776178947,0.6237365359340254,0.0
GaussianNB,overall_accuracy_equality,1,46,0.11385276432187187,0.5933891144166568,0.5
GaussianNB,overall_accuracy_equality,1,47,0.09198897022123566,0.573644846156525,0.25
GaussianNB,overall_accuracy_equality,1,48,0.0811542924243153,0.5830113171669492,0.25
GaussianNB,overall_accuracy_equality,1,49,0.08553084846280688,0.6210405681589083,0.0
GaussianNB,overall_accuracy_equality,1,50,0.026143302960195125,0.575929498528319,0.25
GaussianNB,overall_accuracy_equality,1,51,0.0608229108229108,0.6157241042777376,0.75
GaussianNB,overall_accuracy_equality,1,52,0.07241283044528923,0.6263875139782581,0.5
GaussianNB,overall_accuracy_equality,1,53,0.05474289979068481,0.5854791988503354,0.5
GaussianNB,overall_accuracy_equality,1,54,0.20488671673688316,0.6105825327878965,0.75
GaussianNB,overall_accuracy_equality,1,55,0.12763655444317062,0.6027209269593883,0.0
GaussianNB,overall_accuracy_equality,1,56,0.1289551374119995,0.6189712851072033,0.5
GaussianNB,overall_accuracy_equality,1,57,0.054808595948076855,0.6070125832052193,0.25
GaussianNB,overall_accuracy_equality,1,58,0.0690665522501907,0.6088917196387122,0.25
GaussianNB,overall_accuracy_equality,1,59,0.09568955647150006,0.5932943440280412,0.5
GaussianNB,overall_accuracy_equality,1,60,0.09937798375985704,0.6216723106634385,0.5
GaussianNB,overall_accuracy_equality,1,61,0.0940326537024982,0.6110174547674548,0.25
GaussianNB,overall_accuracy_equality,1,62,0.10426989217276705,0.6240234106752438,0.5
GaussianNB,overall_accuracy_equality,1,63,0.1620311065038468,0.6412167512133651,0.25
GaussianNB,overall_accuracy_equality,1,64,0.06527729187042913,0.625412689450369,0.25
GaussianNB,overall_accuracy_equality,1,65,0.13076429888613683,0.6437841279901475,0.25
GaussianNB,overall_accuracy_equality,1,66,0.06482659025422181,0.5998451344247236,0.25
GaussianNB,overall_accuracy_equality,1,67,0.12340614799973011,0.6306695266441029,0.5
GaussianNB,overall_accuracy_equality,1,68,0.07656004169034045,0.6326716063553134,0.5
GaussianNB,overall_accuracy_equality,1,69,0.13706311667154797,0.61051408795387,0.75
GaussianNB,overall_accuracy_equality,1,70,0.10557028665034042,0.6012471413017966,0.25
GaussianNB,overall_accuracy_equality,1,71,0.12711932152860422,0.6042972010017342,0.5
GaussianNB,overall_accuracy_equality,1,72,0.0829418210539244,0.6003635417345232,0.75
GaussianNB,overall_accuracy_equality,1,73,0.13445560987918598,0.5797975644280972,0.0
GaussianNB,overall_accuracy_equality,1,74,0.026345493384516416,0.6050348691770076,0.25
GaussianNB,overall_accuracy_equality,1,75,0.12092585722873864,0.6153226079520153,0.25
GaussianNB,overall_accuracy_equality,1,76,0.09052103086494123,0.5916111508706046,0.5
GaussianNB,overall_accuracy_equality,1,77,0.13449607972634287,0.6170540521320734,0.0
GaussianNB,overall_accuracy_equality,1,78,0.07125822574146878,0.6485608478833145,0.0
GaussianNB,overall_accuracy_equality,1,79,0.12424141457322234,0.5930245308037535,0.5
GaussianNB,overall_accuracy_equality,1,80,0.19422268168002896,0.613934473238436,0.5
GaussianNB,overall_accuracy_equality,1,81,0.07223182068009651,0.6222605994343944,0.0
GaussianNB,overall_accuracy_equality,1,82,0.045861460717009916,0.5976415494420255,0.25
GaussianNB,overall_accuracy_equality,1,83,0.09949058955660142,0.5969785322179013,0.25
GaussianNB,overall_accuracy_equality,1,84,0.0952178161274271,0.6380111496338903,0.25
GaussianNB,overall_accuracy_equality,1,85,0.12872918255784385,0.5873199905501458,0.25
GaussianNB,overall_accuracy_equality,1,86,0.12514735264735266,0.6268675436928255,0.25
GaussianNB,overall_accuracy_equality,1,87,0.0830775362498449,0.5946475581835368,0.5
GaussianNB,overall_accuracy_equality,1,88,0.15210929190359568,0.614652131748906,0.0
GaussianNB,overall_accuracy_equality,1,89,0.10943113270979168,0.5842041026783674,0.25
GaussianNB,overall_accuracy_equality,1,90,0.11438516921712004,0.5724964134494485,0.25
GaussianNB,overall_accuracy_equality,1,91,0.08720025897771852,0.6386091524382951,0.5
GaussianNB,overall_accuracy_equality,1,92,0.1489151124650404,0.6253344644683225,0.5
