model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,0,63,0.17956966662346313,0.8106026856746432,0.0
GaussianNB,overall_accuracy_equality,0,64,0.1799275229852872,0.8103359306612259,0.0
GaussianNB,overall_accuracy_equality,0,65,0.1796111197773383,0.8104669476591464,0.0
GaussianNB,overall_accuracy_equality,0,66,0.17922282888791544,0.8108306557904208,0.0
GaussianNB,overall_accuracy_equality,0,67,0.18018845304386769,0.8101934556333021,0.0
GaussianNB,overall_accuracy_equality,0,68,0.17980456582677545,0.8104066791212146,0.0
GaussianNB,overall_accuracy_equality,0,69,0.1795170914664581,0.810491060942883,0.0
GaussianNB,overall_accuracy_equality,0,70,0.17904218899917507,0.8103748817301076,0.0
GaussianNB,overall_accuracy_equality,0,71,0.17985628175091598,0.8103171336323414,0.0
GaussianNB,overall_accuracy_equality,0,72,0.1794224292286597,0.8102677538208937,0.0
GaussianNB,overall_accuracy_equality,0,73,0.17956632481084678,0.8105764743538071,0.0
GaussianNB,overall_accuracy_equality,0,74,0.17969555446009128,0.8102254628761132,0.0
GaussianNB,overall_accuracy_equality,0,75,0.1788957496957164,0.8107585572827892,0.0
GaussianNB,overall_accuracy_equality,0,76,0.17884215190850358,0.810729590824876,0.0
GaussianNB,overall_accuracy_equality,0,77,0.17950350422258377,0.8099044016451671,0.0
GaussianNB,overall_accuracy_equality,0,78,0.17929818602606562,0.8106620486752527,0.0
GaussianNB,overall_accuracy_equality,0,79,0.17929351464960488,0.8098748559666381,0.0
GaussianNB,overall_accuracy_equality,0,80,0.17954808842421285,0.8107022288260728,0.0
GaussianNB,overall_accuracy_equality,0,81,0.17955997630515996,0.8102696111355621,0.0
GaussianNB,overall_accuracy_equality,0,82,0.1801891036827248,0.8101094192735563,0.0
GaussianNB,overall_accuracy_equality,0,83,0.1797899484748503,0.8102978421505942,0.0
GaussianNB,overall_accuracy_equality,0,84,0.17966624377097115,0.8099175998841143,0.0
GaussianNB,overall_accuracy_equality,0,85,0.18046883438094094,0.8099365710514406,0.0
