model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,1,95,0.10371911639163453,0.6644164618362753,0.0
GaussianNB,overall_accuracy_equality,1,96,0.07498658423371185,0.6651571764081353,0.25
GaussianNB,overall_accuracy_equality,1,97,0.1150760132994956,0.6578338427593691,0.5
GaussianNB,overall_accuracy_equality,1,98,0.10810448910229731,0.6873771728173994,0.5
GaussianNB,overall_accuracy_equality,1,99,0.08663406006059213,0.6652773806750554,0.75
GaussianNB,overall_accuracy_equality,1,100,0.03899457334664688,0.6797989113418497,0.25
GaussianNB,overall_accuracy_equality,2,1,0.06562622583104968,0.6647464191794709,0.5
GaussianNB,overall_accuracy_equality,2,2,0.05912578495332679,0.6291180032496408,0.25
GaussianNB,overall_accuracy_equality,2,3,0.03283743797046468,0.6521957844083325,0.5
GaussianNB,overall_accuracy_equality,2,4,0.12547035854881233,0.6625242237596518,0.0
GaussianNB,overall_accuracy_equality,2,5,0.08012208727536477,0.6770361204759012,0.75
GaussianNB,overall_accuracy_equality,2,6,0.07988254212095855,0.6551110237090415,0.5
GaussianNB,overall_accuracy_equality,2,7,0.14318261317467795,0.6392798011754313,0.5
GaussianNB,overall_accuracy_equality,2,8,0.1137514119331153,0.6786034670585924,0.75
GaussianNB,overall_accuracy_equality,2,9,0.16003538158548417,0.6819096503044952,0.0
GaussianNB,overall_accuracy_equality,2,10,0.0814448478014567,0.6753985891532995,0.0
GaussianNB,overall_accuracy_equality,2,11,0.11754999238689859,0.6569531303184875,0.5
GaussianNB,overall_accuracy_equality,2,12,0.06124726659037216,0.6310352009449948,0.0
GaussianNB,overall_accuracy_equality,2,13,0.059141327517545944,0.6819341665760048,1.0
GaussianNB,overall_accuracy_equality,2,14,0.07193122530734697,0.6673017526066825,0.75
GaussianNB,overall_accuracy_equality,2,15,0.09160900466111926,0.6781745316120671,0.75
GaussianNB,overall_accuracy_equality,2,16,0.10191167134312995,0.6492560687705136,0.0
GaussianNB,overall_accuracy_equality,2,17,0.09087995337995344,0.6701700189230113,0.75
GaussianNB,overall_accuracy_equality,2,18,0.06290761931771921,0.6589978637024869,0.25
GaussianNB,overall_accuracy_equality,2,19,0.07964446803350655,0.6627199967171582,0.0
GaussianNB,overall_accuracy_equality,2,20,0.09786254164593824,0.6656191137064662,0.75
GaussianNB,overall_accuracy_equality,2,21,0.0682280800212332,0.6773905374017186,0.0
GaussianNB,overall_accuracy_equality,2,22,0.05124534998220426,0.6761960469482894,0.0
GaussianNB,overall_accuracy_equality,2,23,0.05840585130979278,0.6332283656549906,0.0
GaussianNB,overall_accuracy_equality,2,24,0.04736263485172629,0.6709926945896612,0.25
GaussianNB,overall_accuracy_equality,2,25,0.03232793716754259,0.6506468966290248,0.25
GaussianNB,overall_accuracy_equality,2,26,0.03409879864886764,0.6668237950117115,0.5
GaussianNB,overall_accuracy_equality,2,27,0.032660473665583334,0.6456856033686887,0.25
GaussianNB,overall_accuracy_equality,2,28,0.04882092090387316,0.6687154762585192,0.75
GaussianNB,overall_accuracy_equality,2,29,0.07153605989269377,0.6781177182960305,0.25
GaussianNB,overall_accuracy_equality,2,30,0.0962785352047143,0.6673517188425184,0.5
GaussianNB,overall_accuracy_equality,2,31,0.069859407926326,0.6671703033491568,0.5
GaussianNB,overall_accuracy_equality,2,32,0.03134747275752242,0.6438371257535369,0.25
GaussianNB,overall_accuracy_equality,2,33,0.0706745690284235,0.6669821278088622,0.5
GaussianNB,overall_accuracy_equality,2,34,0.01770649446281153,0.6392594592391428,0.0
GaussianNB,overall_accuracy_equality,2,35,0.07743258936957687,0.6521394764394536,0.25
GaussianNB,overall_accuracy_equality,2,36,0.044003398401745414,0.6898370264425162,0.25
GaussianNB,overall_accuracy_equality,2,37,0.027686119960713074,0.6802516587883357,0.5
GaussianNB,overall_accuracy_equality,2,38,0.021355768201904407,0.7171525671094018,0.5
GaussianNB,overall_accuracy_equality,2,39,0.08011492857834053,0.6516733739499857,0.25
GaussianNB,overall_accuracy_equality,2,40,0.06668112883401464,0.6477875335523572,0.25
GaussianNB,overall_accuracy_equality,2,41,0.03011280048550566,0.6781793028697567,0.5
GaussianNB,overall_accuracy_equality,2,42,0.06536661393581172,0.6901412950036909,0.5
GaussianNB,overall_accuracy_equality,2,43,0.02710519167454567,0.6748715351058714,0.75
GaussianNB,overall_accuracy_equality,2,44,0.07904364333295805,0.652129334481595,0.5
GaussianNB,overall_accuracy_equality,2,45,0.037432249641134924,0.6550751873244425,0.25
GaussianNB,overall_accuracy_equality,2,46,0.07692583113042917,0.6879652930384615,0.5
GaussianNB,overall_accuracy_equality,2,47,0.050760889537397214,0.6368566962695157,0.25
GaussianNB,overall_accuracy_equality,2,48,0.05050214589596316,0.6631219813136171,0.25
GaussianNB,overall_accuracy_equality,2,49,0.06858403190178892,0.6450083887526092,0.5
GaussianNB,overall_accuracy_equality,2,50,0.0641828490599595,0.668788488473234,0.75
GaussianNB,overall_accuracy_equality,2,51,0.06417900416299774,0.687699370328817,0.5
GaussianNB,overall_accuracy_equality,2,52,0.056897963630255566,0.6741159091230347,0.5
GaussianNB,overall_accuracy_equality,2,53,0.048993217550621665,0.658532212583486,0.5
GaussianNB,overall_accuracy_equality,2,54,0.07998205937670849,0.6654019735393659,0.0
GaussianNB,overall_accuracy_equality,2,55,0.07652101774258804,0.6212109196044909,0.25
GaussianNB,overall_accuracy_equality,2,56,0.06075638986282056,0.6589873045316809,0.75
GaussianNB,overall_accuracy_equality,2,57,0.05408707154961506,0.676247819104962,0.75
GaussianNB,overall_accuracy_equality,2,58,0.10799004118719743,0.6794962952427352,0.5
GaussianNB,overall_accuracy_equality,2,59,0.0657513128031996,0.6620967521500651,0.0
GaussianNB,overall_accuracy_equality,2,60,0.050676375173196286,0.6800194226923212,0.5
GaussianNB,overall_accuracy_equality,2,61,0.051860605649466596,0.7004184011257116,0.5
GaussianNB,overall_accuracy_equality,2,62,0.055654662797519905,0.6714866730944378,1.0
GaussianNB,overall_accuracy_equality,2,63,0.08072514950507939,0.6583535920543716,0.0
GaussianNB,overall_accuracy_equality,2,64,0.04956882204137808,0.6858345774914237,0.75
GaussianNB,overall_accuracy_equality,2,65,0.06894067705851237,0.6530309885337665,0.25
GaussianNB,overall_accuracy_equality,2,66,0.07450533643778418,0.6468587561697834,0.25
GaussianNB,overall_accuracy_equality,2,67,0.060185343486219456,0.6927696190370825,0.25
GaussianNB,overall_accuracy_equality,2,68,0.0911033411033411,0.644251401150514,0.25
GaussianNB,overall_accuracy_equality,2,69,0.049854709539824044,0.6500631850017197,0.0
GaussianNB,overall_accuracy_equality,2,70,0.045575022461814885,0.6691352078002171,0.25
GaussianNB,overall_accuracy_equality,2,71,0.05782282463190788,0.6641327060703547,0.25
GaussianNB,overall_accuracy_equality,2,72,0.08124698193952667,0.6634638099743619,0.5
GaussianNB,overall_accuracy_equality,2,73,0.08320835721403205,0.6771969949923894,0.25
GaussianNB,overall_accuracy_equality,2,74,0.06445339122322225,0.6647090273252562,0.0
GaussianNB,overall_accuracy_equality,2,75,0.05827390034841748,0.6411496007982576,0.5
GaussianNB,overall_accuracy_equality,2,76,0.05274019848714967,0.669401198907819,0.25
GaussianNB,overall_accuracy_equality,2,77,0.10349288497655898,0.6591150444325558,0.25
GaussianNB,overall_accuracy_equality,2,78,0.043898424189029006,0.6913994836085845,0.75
GaussianNB,overall_accuracy_equality,2,79,0.10013676925779127,0.6639796014102212,0.25
GaussianNB,overall_accuracy_equality,2,80,0.022897850687023852,0.6418495750986559,0.25
GaussianNB,overall_accuracy_equality,2,81,0.05654441750273234,0.6747268019607094,0.25
GaussianNB,overall_accuracy_equality,2,82,0.07784551878775953,0.6515101123882566,0.5
GaussianNB,overall_accuracy_equality,2,83,0.08063643470221069,0.6749522121858215,0.25
GaussianNB,overall_accuracy_equality,2,84,0.02923878288756193,0.6685720304885615,0.75
GaussianNB,overall_accuracy_equality,2,85,0.01918755830748145,0.6740403008122984,0.25
GaussianNB,overall_accuracy_equality,2,86,0.06343911082980669,0.6472235869071845,0.25
GaussianNB,overall_accuracy_equality,2,87,0.08051119736724108,0.6519405854046874,0.25
GaussianNB,overall_accuracy_equality,2,88,0.04216258964111025,0.6391735712505073,0.0
GaussianNB,overall_accuracy_equality,2,89,0.0649065670370178,0.6639910852814515,0.5
GaussianNB,overall_accuracy_equality,2,90,0.05068347068235071,0.6793341508985277,0.5
GaussianNB,overall_accuracy_equality,2,91,0.049917447252477515,0.6777229293726197,0.25
GaussianNB,overall_accuracy_equality,2,92,0.06348728531690265,0.6458236857209846,0.25
GaussianNB,overall_accuracy_equality,2,93,0.034557744851500705,0.690195308164058,0.25
GaussianNB,overall_accuracy_equality,2,94,0.027159817026308236,0.6518395855832595,0.25
GaussianNB,overall_accuracy_equality,2,95,0.02023960671636535,0.6711847813183032,0.75
GaussianNB,overall_accuracy_equality,2,96,0.033597230217460416,0.6735311378963412,0.5
GaussianNB,overall_accuracy_equality,2,97,0.04066128775218769,0.6555763700013403,0.25
GaussianNB,overall_accuracy_equality,2,98,0.056739190963033925,0.6960688232315564,0.5
GaussianNB,overall_accuracy_equality,2,99,0.052987989323863754,0.6540415611639404,0.5
GaussianNB,overall_accuracy_equality,2,100,0.0670291609572729,0.6498126308470508,0.0
GaussianNB,overall_accuracy_equality,3,1,0.04253635668611078,0.6798400422751258,0.0
GaussianNB,overall_accuracy_equality,3,2,0.04131159428144657,0.6540375977271187,0.5
GaussianNB,overall_accuracy_equality,3,3,0.0704516482951418,0.6539384545399041,0.75
GaussianNB,overall_accuracy_equality,3,4,0.05722409135235662,0.6441469203447934,0.0
GaussianNB,overall_accuracy_equality,3,5,0.03351356801358313,0.6855329544884711,0.75
GaussianNB,overall_accuracy_equality,3,6,0.05789257490130892,0.6433230814733764,0.25
GaussianNB,overall_accuracy_equality,3,7,0.10476833627057686,0.6267886900318445,0.25
GaussianNB,overall_accuracy_equality,3,8,0.04969671709127116,0.696522513447677,1.0
GaussianNB,overall_accuracy_equality,3,9,0.11142591398661852,0.6637251719051009,0.5
GaussianNB,overall_accuracy_equality,3,10,0.05361709605467335,0.6544767697772729,0.0
GaussianNB,overall_accuracy_equality,3,11,0.07251970336163141,0.6551180564002634,0.5
GaussianNB,overall_accuracy_equality,3,12,0.07878270212479893,0.6862415894954554,0.0
GaussianNB,overall_accuracy_equality,3,13,0.07094788693242723,0.6811641825715853,0.75
GaussianNB,overall_accuracy_equality,3,14,0.08400541725317395,0.6537844593342119,0.5
GaussianNB,overall_accuracy_equality,3,15,0.07166129885815029,0.6788835807211593,1.0
